"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2025,"June 10, 2025","Regular season","New York Liberty","Chicago Sky","Barclays Center","Brooklyn","NY",16081
2025,"June 11, 2025","Regular season","Las Vegas Aces","Los Angeles Sparks","Michelob ULTRA Arena","Las Vegas","NV",10417
2025,"June 11, 2025","Regular season","Phoenix Mercury","Dallas Wings","PHX Arena","Phoenix","AZ",13001
2025,"June 11, 2025","Regular season","Seattle Storm","Minnesota Lynx","Climate Pledge Arena","Seattle","WA",9722
2025,"June 13, 2025","Regular season","Atlanta Dream","Chicago Sky","Gateway Center Arena @ College Park","Atlanta","GA",3296
2025,"June 13, 2025","Regular season","Las Vegas Aces","Dallas Wings","Michelob ULTRA Arena","Las Vegas","NV",10428
2025,"June 14, 2025","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",10810
2025,"June 14, 2025","Regular season","Indiana Fever","New York Liberty","Gainbridge Fieldhouse","Indianapolis","IN",17274
2025,"June 14, 2025","Regular season","Golden State Valkyries","Seattle Storm","Chase Center","San Francisco","CA",18064
2025,"June 15, 2025","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8451
2025,"June 15, 2025","Regular season","Washington Mystics","Atlanta Dream","CareFirst Arena","Washington","DC",4200
2025,"June 15, 2025","Regular season","Las Vegas Aces","Phoenix Mercury","Michelob ULTRA Arena","Las Vegas","NV",10497
